Compagnie,Heure_du_départ,Heure_arrivée,Prix,Durée,aéroport,jour_du_vol,Compagnie_code,weekend_verif
ITA,7:05 PM,9:35 AM+1,290.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-19,6,False
LUFTHANSA,2:30 PM,10:55 AM+1,290.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
ITA,7:05 PM,5:10 PM+1,290.0,23 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-19,6,False
ITA,1:55 PM,9:35 AM+1,290.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,6,False
LUFTHANSA,2:30 PM,4:05 PM+1,290.0,26 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:35 PM,10:55 AM+1,290.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,7:35 PM,4:05 PM+1,290.0,21 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
ITA,4:50 PM,9:35 AM+1,290.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
ITA,11:40 AM,5:05 PM,290.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
ITA,11:40 AM,9:35 AM+1,290.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
ITA,11:40 AM,5:05 PM,290.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
LUFTHANSA,6:35 PM,4:05 PM+1,290.0,22 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,11:30 AM,10:45 AM+1,290.0,24 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
ITA,6:15 PM,5:05 PM+1,290.0,23 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
ITA,11:40 AM,5:10 PM,290.0,6 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,1:55 PM,5:05 PM,290.0,4 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,11:40 AM,5:05 PM,290.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
LUFTHANSA,8:30 PM,10:50 AM+1,292.0,15 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ITA,10:45 AM,5:05 PM+1,293.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-11,6,False
ITA,7:20 PM,5:05 PM+1,293.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,7:20 PM,9:35 AM+1,293.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,10:45 AM,5:05 PM+1,293.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,10:45 AM,9:35 AM+1,293.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,10:45 AM,5:05 PM,293.0,7 hr 20 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,7:20 PM,5:05 PM+1,293.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,7:30 AM,5:05 PM,293.0,10 hr 35 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,7:30 AM,9:35 AM+1,293.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,1:55 PM,5:05 PM+1,293.0,28 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-11,6,False
ITA,10:45 AM,5:05 PM+1,293.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,4:50 PM,9:35 AM+1,294.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-10,6,False
ITA,4:50 PM,9:35 AM+1,294.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,7:05 PM,9:35 AM+1,294.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,9:30 PM,5:05 PM+1,294.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,4:50 PM,9:35 AM+1,294.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-05,6,False
ITA,6:15 PM,9:35 AM+1,294.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,9:20 AM,5:05 PM,294.0,8 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,9:30 PM,9:35 AM+1,294.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
LUFTHANSA,8:30 PM,4:05 PM+1,297.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:35 PM,10:50 AM+1,298.0,17 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,7:35 PM,10:50 AM+1,298.0,16 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,299.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:35 PM,10:50 AM+1,299.0,17 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:35 PM,10:50 AM+1,299.0,17 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,299.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
ITA,6:10 AM,9:35 AM+1,304.0,28 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,1:55 PM,5:05 PM+1,304.0,28 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,1:55 PM,5:10 PM+1,304.0,28 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
ITA,1:55 PM,5:10 PM+1,304.0,28 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-26,6,False
ITA,7:30 AM,5:05 PM+1,305.0,34 hr 35 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,10:45 AM,5:05 PM+1,305.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,10:45 AM,5:05 PM+1,305.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-21,6,True
LUFTHANSA,2:30 PM,10:55 AM+1,305.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
ITA,10:45 AM,5:10 PM+1,305.0,31 hr 25 min,ORYParis-Orly Airport,2024-09-26,6,False
LUFTHANSA,9:00 AM,10:50 AM+1,308.0,26 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:20 PM,10:50 AM+1,308.0,17 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
AEGEAN,11:05 AM,11:55 PM+1,309.0,37 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-10,0,False
ROYAL AIR MAROC,7:15 PM,10:30 AM+1,312.0,16 hr 15 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,7:15 PM,5:00 PM+1,312.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,9:10 PM,10:30 AM+1,312.0,14 hr 20 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,9:10 PM,5:00 PM+1,312.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,9:40 PM,10:30 AM+1,312.0,13 hr 50 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,8:00 AM,10:50 AM+1,312.0,27 hr 50 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,7:15 PM,5:00 PM+1,312.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,5:30 PM,5:00 PM+1,312.0,24 hr 30 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,5:35 PM,10:50 AM+1,312.0,18 hr 15 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,8:00 AM,10:30 AM+1,312.0,27 hr 30 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,5:35 PM,5:00 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,1:05 PM,10:50 AM+1,312.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,1:05 PM,5:00 PM+1,312.0,28 hr 55 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,5:35 PM,10:50 AM+1,312.0,18 hr 15 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,1:15 PM,5:00 PM+1,312.0,28 hr 45 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,9:15 AM,4:55 PM,312.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,9:15 AM,10:50 AM+1,312.0,26 hr 35 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,312.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,3:10 PM,10:50 AM+1,312.0,20 hr 40 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,3:10 PM,4:55 PM+1,312.0,26 hr 45 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,5:30 PM,10:50 AM+1,312.0,18 hr 20 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,5:30 PM,4:55 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,312.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,9:15 AM,10:50 AM+1,312.0,26 hr 35 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,9:15 AM,4:55 PM,312.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,5:35 PM,5:00 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,5:35 PM,10:30 AM+1,312.0,17 hr 55 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,7:50 PM,10:30 AM+1,312.0,15 hr 40 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,1:15 PM,5:00 PM+1,312.0,28 hr 45 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,1:15 PM,10:30 AM+1,312.0,22 hr 15 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,8:00 AM,4:55 PM,312.0,9 hr 55 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,312.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,9:15 AM,4:55 PM,312.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,9:15 AM,10:30 AM+1,312.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,1:15 PM,10:30 AM+1,312.0,22 hr 15 min,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,5:30 PM,10:30 AM+1,312.0,18 hr,ORYParis-Orly Airport,2024-09-20,10,False
ROYAL AIR MAROC,9:10 PM,5:00 PM+1,312.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,1:15 PM,10:30 AM+1,312.0,22 hr 15 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,7:25 PM,5:00 PM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,8:00 AM,10:50 AM+1,312.0,27 hr 50 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,5:30 PM,10:50 AM+1,312.0,18 hr 20 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,7:20 PM,10:50 AM+1,312.0,16 hr 30 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,8:00 AM,10:50 AM+1,312.0,27 hr 50 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,5:35 PM,10:50 AM+1,312.0,18 hr 15 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,9:40 PM,10:50 AM+1,312.0,14 hr 10 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,9:15 AM,5:00 PM,312.0,8 hr 45 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,9:15 AM,10:30 AM+1,312.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,1:25 PM,10:30 AM+1,312.0,22 hr 5 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,1:25 PM,4:55 PM+1,312.0,28 hr 30 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,5:30 PM,10:30 AM+1,312.0,18 hr,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,5:30 PM,4:55 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,7:15 PM,10:30 AM+1,312.0,16 hr 15 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,312.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,9:15 AM,4:55 PM,312.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,9:15 AM,10:50 AM+1,312.0,26 hr 35 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,312.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,3:10 PM,10:50 AM+1,312.0,20 hr 40 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,3:10 PM,4:55 PM+1,312.0,26 hr 45 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,5:35 PM,10:50 AM+1,312.0,18 hr 15 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,5:35 PM,4:55 PM+1,312.0,24 hr 20 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,9:15 AM,4:55 PM,312.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,9:10 PM,10:50 AM+1,312.0,14 hr 40 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,9:15 AM,10:30 AM+1,312.0,26 hr 15 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,312.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,7:25 PM,10:50 AM+1,312.0,16 hr 25 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,5:35 PM,5:00 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,5:35 PM,10:50 AM+1,312.0,18 hr 15 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,1:25 PM,5:00 PM+1,312.0,28 hr 35 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,1:25 PM,10:50 AM+1,312.0,22 hr 25 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,9:15 AM,10:50 AM+1,312.0,26 hr 35 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,7:15 PM,10:30 AM+1,312.0,16 hr 15 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,5:35 PM,10:30 AM+1,312.0,17 hr 55 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,312.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,9:15 AM,5:00 PM,312.0,8 hr 45 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,9:15 AM,5:00 PM,312.0,8 hr 45 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,9:15 AM,10:50 AM+1,312.0,26 hr 35 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,1:15 PM,5:00 PM+1,312.0,28 hr 45 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,5:35 PM,5:00 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,7:15 PM,5:00 PM+1,312.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,9:10 PM,10:50 AM+1,312.0,14 hr 40 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,9:10 PM,5:00 PM+1,312.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,312.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,7:15 PM,10:30 AM+1,312.0,16 hr 15 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,5:35 PM,4:55 PM+1,312.0,24 hr 20 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,5:35 PM,10:30 AM+1,312.0,17 hr 55 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,3:10 PM,4:55 PM+1,312.0,26 hr 45 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,3:10 PM,10:30 AM+1,312.0,20 hr 20 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,1:15 PM,10:30 AM+1,312.0,22 hr 15 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,9:40 PM,10:50 AM+1,312.0,14 hr 10 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,7:15 PM,10:30 AM+1,312.0,16 hr 15 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,9:10 PM,5:00 PM+1,312.0,20 hr 50 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,9:15 AM,10:50 AM+1,312.0,26 hr 35 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,8:00 AM,10:30 AM+1,312.0,27 hr 30 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,8:00 AM,5:00 PM,312.0,10 hr,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,1:15 PM,10:30 AM+1,312.0,22 hr 15 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,7:15 PM,10:30 AM+1,312.0,16 hr 15 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,9:15 AM,4:55 PM,312.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,312.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,8:00 AM,4:55 PM,312.0,9 hr 55 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,8:00 AM,10:50 AM+1,312.0,27 hr 50 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,312.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,5:35 PM,10:30 AM+1,312.0,17 hr 55 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,5:30 PM,10:50 AM+1,312.0,18 hr 20 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,5:35 PM,10:50 AM+1,312.0,18 hr 15 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,9:10 PM,10:30 AM+1,312.0,14 hr 20 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,7:15 PM,5:00 PM+1,312.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-27,10,False
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,5:30 PM,4:55 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,5:30 PM,10:50 AM+1,312.0,18 hr 20 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,312.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,312.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,5:30 PM,4:55 PM+1,312.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,312.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-25,10,False
LUFTHANSA,2:30 PM,10:50 AM+1,313.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,12:10 PM,11:10 PM,314.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,6:45 AM,11:10 PM,314.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,314.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:30 PM,11:10 PM,314.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,9:00 AM,11:10 PM,314.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,314.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
"LUFTHANSA, ITA",6:45 AM,5:05 PM,314.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-17,8,False
LUFTHANSA,6:45 AM,3:50 PM,314.0,10 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,6:45 AM,11:10 PM,314.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,9:00 AM,3:50 PM,314.0,7 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,6:45 AM,11:10 PM,314.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,9:00 AM,11:10 PM,314.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
"LUFTHANSA, ITA",9:00 AM,5:05 PM,314.0,9 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-17,8,False
LUFTHANSA,2:30 PM,11:10 PM,314.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:45 AM,4:05 PM,314.0,10 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,6:45 AM,11:10 PM,314.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,9:00 AM,11:10 PM,314.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,12:10 PM,11:10 PM,314.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,12:10 PM,11:10 PM,314.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:45 AM,11:10 PM,314.0,17 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
LUFTHANSA,6:45 AM,4:05 PM,314.0,10 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,9:00 AM,4:05 PM,314.0,8 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,9:00 AM,11:10 PM,314.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,9:00 AM,11:10 PM,314.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
"LUFTHANSA, ITA",2:30 PM,9:35 AM+1,314.0,20 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-25,8,False
LUFTHANSA,8:10 AM,11:10 PM,314.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-08,7,True
LUFTHANSA,9:00 AM,11:10 PM,314.0,15 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,2:30 PM,11:10 PM,314.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
ROYAL AIR MAROC,6:30 PM,10:30 AM+1,315.0,17 hr,CDGParis Charles de Gaulle Airport,2024-09-20,10,False
ROYAL AIR MAROC,1:05 PM,10:30 AM+1,315.0,22 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,10,True
ROYAL AIR MAROC,1:05 PM,10:30 AM+1,315.0,22 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-20,10,False
ROYAL AIR MAROC,6:30 PM,5:00 PM+1,315.0,23 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-27,10,False
